viejas,feminine plural of viejo,viejo,updated
trabajan,third-person plural present indicative of trabajar,trabajar,updated
onda,wave (on the surface of a liquid,onda,
saldremos,first-person plural future indicative of salir,salir,updated
preguntado,past participle of preguntar,preguntar,updated
aliento,breath,aliento,
academia,academy,academia,
sonar,(intransitive to sound to ring,sonar,
recibe,inflection of recibir,recibir,updated
patio,yard patio,patio,
conduce,inflection of conducir,conducir,updated
benton,,benton,
pregÃºntale,,pregÃºntale,
palo,stake stick wood,palo,
internacional,international,internacional,
hueso,(anatomy bone,hueso,
heather,,heather,
esclavos,plural of esclavo,esclavo,updated
sacrificio,sacrifice,sacrificio,
increible,,increible,
in,,in,
delicioso,delicious delectable luscious,delicioso,
zorra,female equivalent of zorro vixen female fox,zorra,
valle,valley,valle,
llevaremos,first-person plural future indicative of llevar,llevar,updated
lentamente,slowly,lentamente,
encantada,feminine singular of encantado,encantado,updated
arreglo,adjustment arrangement,arreglo,
preocuparte,infinitive of preocupar combined with te,preocupar,updated
olvido,oblivion,olvido,
fascinante,fascinating,fascinante,
cuadro,square (regular quadrilateral,cuadro,
adultos,masculine plural of adulto,adulto,updated
wow,wow (an indication of excitement or surprise,wow,
sobrino,nephew,sobrino,
secuencia,sequence,secuencia,
nicky,,nicky,
lleven,inflection of llevar,llevar,updated
huh,,huh,
entradas,feminine plural of entrado,entrado,updated
decirnos,infinitive of decir combined with nos,decir,updated
resistencia,resistance,resistencia,
llamarlo,infinitive of llamar combined with lo,llamar,updated
greene,,greene,
ayudas,plural of ayuda,ayuda,updated
esperanzas,plural of esperanza,esperanza,updated
disponible,available,disponible,
civil,civil (all senses,civil,
caos,chaos,caos,
audrey,,audrey,
velas,plural of vela,vela,updated
tenerlo,infinitive of tener combined with lo,tener,updated
ponerle,(slang vulgar to have sex,ponerle,
muestras,plural of muestra,muestra,updated
casualidad,chance coincidence happenstance fluke accident,casualidad,
sigamos,inflection of seguir,seguir,updated
rayo,beam ray (wave of energy,rayo,
pato,duck drake,pato,
pagado,paid,pagado,
gustado,past participle of gustar,gustar,updated
buscarte,infinitive of buscar combined with te,buscar,updated
selva,(forestry forest or jungle wood chiefly a rainforest,selva,
pm,pm (after noon,pm,
condenado,convicted,condenado,
cometido,mission,cometido,
west,,west,
travis,,travis,
tratan,third-person plural present indicative of tratar,tratar,updated
pudimos,first-person plural preterite indicative of poder,poder,updated
preguntando,gerund of preguntar,preguntar,updated
tragedia,tragedy catastrophe,tragedia,
poli,(colloquial cop,poli,
oliver,,oliver,
charla,talk chat,charla,
mete,inflection of meter,meter,updated
malditas,feminine plural of maldito,maldito,updated
campos,plural of campo,campo,updated
vamonos,,vamonos,
trucos,plural of truco,truco,updated
preparada,feminine singular of preparado,preparado,updated
contando,gerund of contar,contar,updated
ciudadanos,masculine plural of ciudadano,ciudadano,updated
agarrar,to grab or take hold of,agarrar,
infeliz,unhappy,infeliz,
francesa,female equivalent of francés (“Frenchman”,francés,updated
explica,inflection of explicar,explicar,updated
decide,inflection of decidir,decidir,updated
vende,inflection of vendar,vendar,updated
rutina,routine,rutina,
gustar,(transitive to taste to try (determine the flavour of something by putting it in one's mouth,gustar,
empieces,plural of empiece,empiece,updated
almorzar,(intransitive to eat lunch,almorzar,
actividad,activity (state of being active,actividad,
inocentes,plural of inocente,inocente,updated
fondos,plural of fondo,fondo,updated
coraje,courage bravery spunk,coraje,
ayudando,gerund of ayudar,ayudar,updated
aterrizar,(intransitive to land (eg an airplane,aterrizar,
vietnam,,vietnam,
suba,inflection of subir,subir,updated
h,The eighth letter of the Spanish alphabet written in the Latin script,h,
cynthia,,cynthia,
ayudante,auxiliary,ayudante,
vuela,inflection of volar,volar,updated
vaca,cow (adult female of the species Bos taurus,vaca,
dc,,dc,
cirujano,surgeon,cirujano,
tio,,tio,
okay,OK (endorsement approval,okay,
entregar,(transitive to deliver to hand over to hand off,entregar,
encerrado,pent shut-in cooped up locked up locked down confined holed up shut away,encerrado,
rubia,female equivalent of rubio (“blonde”,rubio,updated
kong,,kong,
joyas,plural of joya,joya,updated
empecemos,inflection of empezar,empezar,updated
buzz,,buzz,
amado,beloved,amado,
terminamos,first-person plural present/preterite indicative of terminar,terminar,updated
romanos,masculine plural of romano,romano,updated
piedad,piety,piedad,
llamarte,infinitive of llamar combined with te,llamar,updated
furia,fury,furia,
detalle,detail,detalle,
admitir,to accept to admit to agree to to concede,admitir,
escribiendo,gerund of escribir,escribir,updated
confundido,confused addled,confundido,
vigilando,gerund of vigilar,vigilar,updated
sufrimiento,suffering,sufrimiento,
saludos,plural of saludo,saludo,updated
robaste,second-person singular preterite indicative of robar,robar,updated
l,The twelfth letter of the Spanish alphabet written in the Latin script,l,
golpear,to hit to knock to tap,golpear,
garaje,garage (domestic storage for a car or motor repair facility,garaje,
motel,motel,motel,
buscaba,first/third-person singular imperfect indicative of buscar,buscar,updated
alianza,alliance,alianza,
otto,,otto,
estupidez,stupidity (the property of being stupid,estupidez,
disparado,past participle of disparar,disparar,updated
sangrando,gerund of sangrar,sangrar,updated
quietos,masculine plural of quieto,quieto,updated
miserable,miserable,miserable,
ideal,ideal,ideal,
empiezo,(Honduras start,empiezo,
controla,inflection of controlar,controlar,updated
prometiste,second-person singular preterite indicative of prometer,prometer,updated
empezado,past participle of empezar,empezar,updated
vecindario,neighbourhood,vecindario,
empleado,employed,empleado,
conociste,second-person singular preterite indicative of conocer,conocer,updated
colores,plural of color,color,updated
cerebral,cerebral,cerebral,
piano,(music piano,piano,
pensamiento,thought,pensamiento,
lewis,,lewis,
letra,letter (symbol,letra,
empleados,masculine plural of empleado,empleado,updated
dosis,dose,dosis,
benny,,benny,
apolo,,apolo,
agrada,inflection of agradar,agradar,updated
tocado,(colloquial peeved annoyed,tocado,
super,(intensifier very mega,super,
rifle,rifle,rifle,
renunciar,(intransitive or transitive to renounce to abandon to give up to relinquish to do without [with a or (sometimes transitive ‘something currently possessed or done or something that one can have’],renunciar,
incluyendo,gerund of incluir,incluir,updated
hoyo,hole,hoyo,
acepta,inflection of aceptar,aceptar,updated
rueda,wheel (a circular device capable of rotating on its axis facilitating movement or transportation or performing labour in machines,rotating,updated
municiones,plural of munición,munición,updated
ciudades,plural of ciudad,ciudad,updated
regresado,past participle of regresar,regresar,updated
pediste,second-person singular preterite indicative of pedir,pedir,updated
ja,representation of laughter ha,ja,
comprender,to understand to comprehend,comprender,
tocando,gerund of tocar,tocar,updated
montar,to mount,montar,
ma,(Latin America mum mom,ma,
familiares,plural of familiar,familiar,updated
efectos,plural of efecto,efecto,updated
salto,jump leap jumping,salto,
impacto,impact brunt,impacto,
disparos,plural of disparo,disparo,updated
comando,commando,comando,
informes,plural of informe,informe,updated
honestamente,honestly,honestamente,
existencia,existence,existencia,
demasiada,feminine singular of demasiado,demasiado,updated
coches,plural of coche,coche,updated
clara,the white (of an egg,clara,
alcanzar,(transitive to reach to attain or achieve to catch up with,alcanzar,
volviste,second-person singular preterite indicative of volver,volver,updated
octubre,October,octubre,
g,The seventh letter of the Spanish alphabet written in the Latin script,g,
conseguimos,first-person plural present/preterite indicative of conseguir,conseguir,updated
barato,cheap inexpensive sold at a low price,barato,
apostar,(transitive to bet,apostar,
requiere,inflection of requerir,requerir,updated
importan,third-person plural present indicative of importar,importar,updated
grano,grain (the seed of various grass food crops,various,updated
demasiados,masculine plural of demasiado,demasiado,updated
casarte,infinitive of casar combined with te,casar,updated
rick,,rick,
progreso,progress headway advancement,progreso,
odias,second-person singular present indicative of odiar,odiar,updated
ocurrir,(impersonal to happen to occur,ocurrir,
secretario,secretary,secretario,
rusia,,rusia,
gatito,diminutive of gato,gato,updated
vais,second-person plural present indicative of ir,ir,updated
sufrido,painstaking,sufrido,
ningun,,ningun,
helena,feminine singular of heleno,heleno,updated
harris,,harris,
terror,terror,terror,
salva,(military salvo volley,salva,
salgas,plural of salga,salga,updated
sacarte,infinitive of sacar combined with te,sacar,updated
lanza,lance spear glaive,lanza,
quince,fifteen,quince,
prometido,engaged,prometido,
preciso,precise,preciso,
pirata,pirate (person who commits robbery at sea against other ships,pirata,
park,,park,
moral,moral (relating to right and wrong,moral,
moneda,coin (piece of currency in the shape of a disc,moneda,
kyle,,kyle,
hare,,hare,
haberle,infinitive of haber combined with le,haber,updated
estuvieras,second-person singular imperfect subjunctive of estar,estar,updated
dijimos,first-person plural preterite indicative of decir,decir,updated
cayendo,gerund of caer,caer,updated
bajas,feminine plural of bajo,bajo,updated
viniera,first/third-person singular imperfect subjunctive of venir,venir,updated
moscÃº,,moscÃº,
hermosas,feminine plural of hermoso,hermoso,updated
escondido,hidden,escondido,
eric,,eric,
demostrar,to show to demonstrate,demostrar,
perrito,doggy diminutive of perro,perrito,
jordan,,jordan,
intente,inflection of intentar,intentar,updated
experimento,experiment,experimento,
espaldas,plural of espalda,espalda,updated
barra,bar rod (a solid more or less rigid object of metal or other material with a uniform cross-section smaller than its length,barra,
anciano,(of a person elderly,anciano,
alfombra,carpet rug (covering for a floor,alfombra,
actriz,actress actor (female,actriz,
tono,tone,tono,
sentarse,infinitive of sentar combined with se,sentar,updated
remedio,remedy solution,remedio,
listas,feminine plural of listo,listo,updated
gris,grey / gray,gris,
enviaron,third-person plural preterite indicative of enviar,enviar,updated
entendiste,second-person singular preterite indicative of entender,entender,updated
disfrutar,(transitive intransitive to enjoy,disfrutar,
comen,third-person plural present indicative of comer,comer,updated
sentada,sitting,sentada,
pregunte,inflection of preguntar,preguntar,updated
gritos,plural of grito,grito,updated
dolares,plural of dolar,dolar,updated
asegurarme,infinitive of asegurar combined with me,asegurar,updated
restos,plural of resto,resto,updated
piper,,piper,
pierdo,first-person singular present indicative of perder,perder,updated
motivos,plural of motivo,motivo,updated
josh,,josh,
dimos,first-person plural preterite indicative of dar,dar,updated
campeonato,championship,campeonato,
apÃºrense,,apÃºrense,
unico,,unico,
prima,female equivalent of primo (“female cousin”,primo,updated
actÃºa,,actÃºa,
periodista,journalist,periodista,
luchando,gerund of luchar,luchar,updated
estelar,(relational star stellar (of or relating to stars,estelar,
escritor,writer,escritor,
dejando,gerund of dejar,dejar,updated
adecuado,adequate,adecuado,
terrorista,terrorist terroristic (relating to or engaging in terrorism,terrorista,
lady,lady (wife of a lord important woman,lady,
hierro,(uncountable iron (chemical element,hierro,
enterrado,buried,enterrado,
big,,big,
sincero,sincere,sincero,
sharon,,sharon,
representa,inflection of representar,representar,updated
positivo,positive,positivo,
mereces,second-person singular present indicative of merecer,merecer,updated
italia,,italia,
fea,feminine singular of feo,feo,updated
acerques,second-person singular present subjunctive of acercar,acercar,updated
encargado,in charge responsible,encargado,
cuentos,plural of cuento,cuento,updated
breve,brief short,breve,
atreves,second-person singular present indicative of atrever,atrever,updated
sÃºbete,,sÃºbete,
sed,thirst,sed,
mostrarte,infinitive of mostrar combined with te,mostrar,updated
doctores,plural of doctor,doctor,updated
tuyos,plural of tuyo yours your,tuyo,updated
plaza,plaza town square,plaza,
obispo,bishop,obispo,
necesite,inflection of necesitar,necesitar,updated
muevan,inflection of mover,mover,updated
involucrado,involved,involucrado,
frankie,,frankie,
robin,,robin,
ingleses,masculine plural of inglés,inglés,updated
usas,second-person singular present indicative of usar,usar,updated
ruedas,plural of rueda,rueda,updated
orejas,plural of oreja,oreja,updated
costado,side,costado,
conducta,behaviour conduct,conducta,
toman,third-person plural present indicative of tomar,tomar,updated
suban,inflection of subir,subir,updated
manzana,apple,manzana,
jonathan,,jonathan,
reconozco,first-person singular present indicative of reconocer,reconocer,updated
ordenes,second-person singular present subjunctive of ordenar,ordenar,updated
gallina,hen,gallina,
cambiando,gerund of cambiar,cambiar,updated
borde,edge border brink verge rim margin,borde,
ataques,second-person singular present subjunctive of atacar,atacar,updated
actual,present current,actual,
polly,,polly,
pecados,plural of pecado,pecado,updated
invito,(obsolete invictus,invito,
inconsciente,unconscious,inconsciente,
bastardos,masculine plural of bastardo,bastardo,updated
shaun,,shaun,
oyeron,third-person plural preterite indicative of oír,oír,updated
intentaba,first/third-person singular imperfect indicative of intentar,intentar,updated
cuartel,quarters (military lodging,cuartel,
consciente,aware cognizant,consciente,
suyos,plural of suyo his hers its,suyo,updated
residencia,residence (time spent living,residencia,
llevarla,infinitive of llevar combined with la,llevar,updated
grasa,fat or grease used in cooking,grasa,
retrocedan,inflection of retroceder,retroceder,updated
medicinas,plural of medicina,medicina,updated
explotar,to exploit,explotar,
corona,crown,corona,
callate,second-person singular voseo imperative of callar combined with te,callar,updated
calidad,quality (level of excellence,calidad,
ayÃºdeme,,ayÃºdeme,
asesina,female equivalent of asesino (“murderess”,asesino,updated
absurdo,absurd preposterous ludicrous ridiculous,absurdo,
producto,product commodity item,producto,
nancy,,nancy,
encontrarla,infinitive of encontrar combined with la,encontrar,updated
dj,,dj,
descansa,inflection of descansar,descansar,updated
copias,plural of copia,copia,updated
apagar,(transitive to extinguish (a flame fire to douse,apagar,
profesionales,plural of profesional,profesional,updated
investigando,gerund of investigar,investigar,updated
francamente,frankly,francamente,
calvin,,calvin,
vecino,neighbour (a person living on adjacent or nearby land,vecino,
trozo,piece,trozo,
tercero,(ordinal number third,tercero,
sirven,third-person plural present indicative of servir,servir,updated
saquen,inflection of sacar,sacar,updated
manual,manual (performed by the hands,manual,
enciende,inflection of encender,encender,updated
cercano,near nearby close,cercano,
bailando,gerund of bailar,bailar,updated
atras,,atras,
usarlo,infinitive of usar combined with lo,usar,updated
telefono,,telefono,
registros,plural of registro,registro,updated
ponlo,second-person singular imperative of poner combined with lo,poner,updated
pasta,pasta,pasta,
lleguen,inflection of llegar,llegar,updated
saliste,second-person singular preterite indicative of salir,salir,updated
p,The seventeenth letter of the Spanish alphabet written in the Latin script,p,
morgan,,morgan,
limpieza,cleanliness,limpieza,
estadounidense,American US American (of from or relating to the United States,estadounidense,
enojada,feminine singular of enojado,enojado,updated
desafortunadamente,unfortunately regrettably,desafortunadamente,
pinta,look appearance,pinta,
matamos,first-person plural present/preterite indicative of matar,matar,updated
funcionan,third-person plural present indicative of funcionar,funcionar,updated
cocinar,(transitive to cook,cocinar,
cima,top,cima,
atractivo,attractive appealing,atractivo,
preguntes,second-person singular present subjunctive of preguntar,preguntar,updated
lleguemos,inflection of llegar,llegar,updated
interrumpir,to interrupt to barge in to disrupt to disturb to intrude to cut in to break in to butt in,interrumpir,
haberla,infinitive of haber combined with la,haber,updated
apropiado,appropriate suitable,apropiado,
presentimiento,presentiment foreboding,presentimiento,
intentamos,first-person plural present/preterite indicative of intentar,intentar,updated
finales,plural of final,final,updated
evitarlo,infinitive of evitar combined with lo,evitar,updated
deporte,sport,deporte,
bajando,gerund of bajar,bajar,updated
sucia,feminine singular of sucio,sucio,updated
recibimos,first-person plural present/preterite indicative of recibir,recibir,updated
pastillas,plural of pastilla,pastilla,updated
ceremonia,ceremony,ceremonia,
tina,vat,tina,
muelle,soft mild,muelle,
maletas,plural of maleta,maleta,updated
k,The eleventh letter of the Spanish alphabet written in the Latin script,k,
hijas,plural of hija,hija,updated
desconocido,unknown undisclosed unbeknownst,desconocido,
taylor,,taylor,
refugio,refuge,refugio,
imagina,inflection of imaginar,imaginar,updated
franceses,masculine plural of francés,francés,updated
convertirse,infinitive of convertir combined with se,convertir,updated
arruinado,ruined,arruinado,
vomitar,to vomit to be sick,vomitar,
pasajeros,masculine plural of pasajero,pasajero,updated
normales,plural of normal,normal,updated
disfraz,disguise,disfraz,
continÃºe,,continÃºe,
arreglado,tidy,arreglado,
aprende,inflection of aprender,aprender,updated
venimos,first-person plural present indicative of venir,venir,updated
tenerte,infinitive of tener combined with te,tener,updated
razonable,reasonable,razonable,
puesta,clutch (of eggs,puesta,
masaje,massage,masaje,
gustaria,,gustaria,
extranjero,foreign,extranjero,
dejaremos,first-person plural future indicative of dejar,dejar,updated
carlos,,carlos,
apellido,surname last name,apellido,
alguacil,bailiff,alguacil,
tracy,,tracy,
temporal,temporal (of or relating to time,temporal,
rompe,inflection of romper,romper,updated
mayo,May,mayo,
aceite,oil,aceite,
platos,plural of plato,plato,updated
indios,masculine plural of indio,indio,updated
decimos,first-person plural present indicative of decir,decir,updated
creasy,,creasy,
bolsas,(Venezuela vulgar dickweed shithead dickhead,bolsas,
anuncio,announcement,anuncio,
tirado,(colloquial easy-peasy,tirado,
notado,past participle of notar,notar,updated
mutantes,plural of mutante,mutante,updated
imaginas,second-person singular present indicative of imaginar,imaginar,updated
habitaciones,plural of habitación,habitación,updated
grecia,,grecia,
stanley,,stanley,
holly,,holly,
comprado,past participle of comprar,comprar,updated
amarillo,yellow or golden (colour,amarillo,
suceda,inflection of suceder,suceder,updated
mentes,plural of mente,mente,updated
maldad,badness evilness,maldad,
eliminar,to eliminate,eliminar,
corbata,necktie tie (piece of clothing,corbata,
burke,,burke,
atrapados,masculine plural of atrapado,atrapado,updated
merezco,first-person singular present indicative of merecer,merecer,updated
medalla,medal,medalla,
lograste,second-person singular preterite indicative of lograr,lograr,updated
lionel,,lionel,
jaula,cage,jaula,
chofer,chauffeur,chofer,
informado,informed aware of,informado,
fox,,fox,
fatal,fatal,fatal,
enfadado,angry irate,enfadado,
cubierto,covered,cubierto,
ronda,round iteration (of drinks golf elections cards etc,ronda,
regina,,regina,
cobra,cobra,cobra,
cantante,who sings singing,cantante,
abrazo,hug embrace,abrazo,
tarjetas,plural of tarjeta,tarjeta,updated
sentarme,infinitive of sentar combined with me,sentar,updated
indica,inflection of indicar,indicar,updated
gravedad,seriousness severity,gravedad,
ganando,gerund of ganar,ganar,updated
estÃºpidos,,estÃºpidos,
elecciones,plural of elección,elección,updated
collar,necklace,collar,
cincuenta,fifty,cincuenta,
programas,plural of programa,programa,updated
naturalmente,naturally of course,naturalmente,
embajada,embassy,embajada,
desayunar,to break a fast,desayunar,
vigila,inflection of vigilar,vigilar,updated
quisieras,second-person singular imperfect subjunctive of querer,querer,updated
intereses,plural of interes,interes,updated
salvajes,plural of salvaje,salvaje,updated
prefiere,inflection of preferir,preferir,updated
noel,,noel,
mueres,second-person singular present indicative of morir,morir,updated
molestar,to bother to disturb to trouble to impose to inconvenience to burden,molestar,
italiano,Italian (from or native to Italy,italiano,
dejarla,infinitive of dejar combined with la,dejar,updated
corazones,,corazones,
averiguarlo,infinitive of averiguar combined with lo,averiguar,updated
ave,bird,ave,
arreglarlo,infinitive of arreglar combined with lo,arreglar,updated
advierto,first-person singular present indicative of advertir,advertir,updated
vendiendo,gerund of vender,vender,updated
pÃºblica,,pÃºblica,
newman,,newman,
monje,monk,monje,
jugamos,first-person plural present/preterite indicative of jugar,jugar,updated
hablarme,infinitive of hablar combined with me,hablar,updated
escoger,(transitive to choose select pick,escoger,
andas,plural of anda,anda,updated
teddy,,teddy,
pico,beak (of a bird,pico,
entro,first-person singular present indicative of entrar,entrar,updated
tenias,plural of tenia,tenia,updated
priorato,priory,priorato,
perdemos,first-person plural present indicative of perder,perder,updated
industria,industry (the tendency to work persistently,industria,
cretino,affected by cretinism cretinous,cretino,
aparecer,(intransitive reflexive to appear to turn up to pop up to come up,aparecer,
suelto,free loose undone,suelto,
publicidad,advertisement,publicidad,
pares,plural of par,par,updated
medida,measurement measure gauge,medida,
japoneses,masculine plural of japonés,japonés,updated
hitler,,hitler,
dieta,diet (the food and beverages a person or animal consumes,dieta,
capa,cloak cape (a sleeveless garment hanging from the neck,capa,
sincronizado,synchronized,sincronizado,
neil,,neil,
historial,record history (such as a person's criminal work or clinical record,historial,
enano,dwarf,enano,
devolver,to return refund restore give back hand back bring back send back etc,devolver,
solitario,lonely,solitario,
misiles,plural of misil,misil,updated
hall,hall lobby lounge,hall,
desnuda,feminine singular of desnudo,desnudo,updated
bridget,,bridget,
brad,,brad,
vaquero,cowboy,vaquero,
Ãºnicos,,Ãºnicos,
trasera,feminine singular of trasero,trasero,updated
sano,healthy sound,sano,
piezas,plural of pieza,pieza,updated
liga,(politics general league,liga,
gerente,manager,gerente,
cindy,,cindy,
caridad,charity,caridad,
armados,masculine plural of armado,armado,updated
trajeron,third-person plural preterite indicative of traer,traer,updated
jon,,jon,
sentirse,infinitive of sentir combined with se,sentir,updated
rezar,(intransitive to pray especially to repeat or recite (rather than sing a memorized prayer such as the Lord's Prayer the Hail Mary etc,rezar,
protege,inflection of proteger,proteger,updated
preparen,inflection of preparar,preparar,updated
naranja,orange (having orange color,naranja,
matarnos,infinitive of matar combined with nos,matar,updated
jugada,play move turn ((turn-based games an action carried out when it is one's turn to play,jugada,
gandalf,,gandalf,
cohete,skyrocket,cohete,
tanques,plural of tanque,tanque,updated
sombras,plural of sombra,sombra,updated
moverse,infinitive of mover combined with se,mover,updated
llegara,first/third-person singular imperfect subjunctive of llegar,llegar,updated
cierren,inflection of cerrar,cerrar,updated
usamos,first-person plural present/preterite indicative of usar,usar,updated
sabremos,first-person plural future indicative of saber,saber,updated
potter,,potter,
lenguaje,language (the ability to communicate using words,lenguaje,
jenna,,jenna,
cambian,third-person plural present indicative of cambiar,cambiar,updated
rehenes,plural of rehén,rehén,updated
margaret,,margaret,
freddy,,freddy,
encontremos,inflection of encontrar,encontrar,updated
audiencia,audience,audiencia,
agenda,agenda planner (notebook,agenda,
wallace,,wallace,
sensible,sensitive,sensible,
sammy,,sammy,
reverendo,reverend revered,reverendo,
dex,,dex,
cazar,to hunt,cazar,
bodas,plural of boda,boda,updated
seguiremos,first-person plural future indicative of seguir,seguir,updated
rosas,feminine plural of roso,roso,updated
retiro,retirement,retiro,
primeras,feminine plural of primero,primero,updated
poderosa,feminine singular of poderoso,poderoso,updated
matthew,,matthew,
deberia,,deberia,
cantando,gerund of cantar,cantar,updated
antiguos,masculine plural of antiguo,antiguo,updated
teme,teme (technological meme,teme,
smallville,,smallville,
moviendo,gerund of mover,mover,updated
juventud,youth,juventud,
equivocas,second-person singular present indicative of equivocar,equivocar,updated
trabajadores,masculine plural of trabajador,trabajador,updated
salvaste,second-person singular preterite indicative of salvar,salvar,updated
pulmones,plural of pulmón,pulmón,updated
payaso,clownish buffoonlike,payaso,
fama,fame,fama,
distrito,district,distrito,
disculparme,infinitive of disculpar combined with me,disculpar,updated
davis,,davis,
ciudadano,living in a city,ciudadano,
robando,gerund of robar,robar,updated
equipaje,luggage,equipaje,
ciencias,plural of ciencia,ciencia,updated
federales,plural of federal,federal,updated
tratamos,first-person plural present/preterite indicative of tratar,tratar,updated
ofrece,inflection of ofrecer,ofrecer,updated
of,,of,
junio,June,junio,
extremadamente,extremely,extremadamente,
actuando,gerund of actuar,actuar,updated
supiste,second-person singular preterite indicative of saber,saber,updated
sacarlo,infinitive of sacar combined with lo,sacar,updated
preparando,gerund of preparar,preparar,updated
mei,,mei,
letras,plural of letra (“letters”,letra,updated
reserva,reservation booking (arrangement by which accommodation or transport arrangements are secured in advance,reserva,
propuesta,proposal,propuesta,
plataforma,platform (a raised stage used for speeches and performances,plataforma,
mago,(relational magician,mago,
linea,inflection of linear,linear,updated
hank,,hank,
dude,inflection of dudar,dudar,updated
busque,inflection of buscar,buscar,updated
tabaco,tobacco,tabaco,
principios,plural of principio,principio,updated
lou,,lou,
dormida,sleep (act of sleeping,sleeping,updated
causar,to cause to make,causar,
temer,(ambitransitive to fear,temer,
subiendo,gerund of subir,subir,updated
rollo,roll,rollo,
ns,(text messaging abbreviation of no sé idk,no sé,updated
hechizo,artificial fake,hechizo,
gusano,worm,gusano,
guau,woof bow wow (the sound a dog makes when barking,guau,
grupos,plural of grupo,grupo,updated
discos,plural of disco,disco,updated
despierte,inflection of despertar,despertar,updated
st,,st,
ocurriendo,gerund of ocurrir,ocurrir,updated
horario,hourly,horario,
expedientes,plural of expediente,expediente,updated
dibujos,plural of dibujo,dibujo,updated
concurso,concourse,concurso,
colt,(firearms Colt (a revolver,colt,
autopista,motorway freeway,autopista,
vendedor,salesman,vendedor,
sigas,second-person singular present subjunctive of seguir,seguir,updated
rebeldes,plural of rebelde,rebelde,updated
radar,radar,radar,
madame,madam (polite term of address to a woman,madame,
escuchan,third-person plural present indicative of escuchar,escuchar,updated
carla,,carla,
use,inflection of usar,usar,updated
principe,misspelling of príncipe,príncipe,updated
greg,,greg,
demasiadas,feminine plural of demasiado,demasiado,updated
cuidando,gerund of cuidar,cuidar,updated
aterrizaje,landing (of an airplane,aterrizaje,
apetece,inflection of apetecer,apetecer,updated
tomaron,third-person plural preterite indicative of tomar,tomar,updated
sorprendente,surprising,sorprendente,
responda,inflection of responder,responder,updated
olvidaste,second-person singular preterite indicative of olvidar,olvidar,updated
lobos,plural of lobo,lobo,updated
echado,past participle of echar,echar,updated
deberias,,deberias,
cortado,(said of a writing style choppy disconnected,cortado,
citas,plural of cita,cita,updated
abiertos,masculine plural of abierto,abierto,updated
zapato,shoe,zapato,
preso,imprisoned,preso,
lastimar,to injure,lastimar,
explosivos,masculine plural of explosivo,explosivo,updated
colegas,plural of colega,colega,updated
telly,,telly,
supieras,second-person singular imperfect subjunctive of saber,saber,updated
secretaria,female equivalent of secretario (“secretary”,secretario,updated
queridos,masculine plural of querido,querido,updated
mickey,,mickey,
cuero,leather,cuero,
obras,plural of obra,obra,updated
llores,second-person singular present subjunctive of llorar,llorar,updated
juegas,second-person singular present indicative of jugar,jugar,updated
invisible,invisible,invisible,
fase,phase stage,fase,
esconde,inflection of esconder,esconder,updated
capitan,obsolete spelling of capitán,capitán,updated
adulto,adult,adulto,
pastor,shepherd,pastor,
llegada,arrival,llegada,
jesse,,jesse,
gatillo,trigger (of a gun,gatillo,
debamos,inflection of deber,deber,updated
lucas,plural of luca,luca,updated
jovencita,female equivalent of jovencito young lady,jovencito,updated
hong,,hong,
dibujo,drawing,dibujo,
balboa,balboa,balboa,
psiquiatra,psychiatrist,psiquiatra,
objetos,plural of objeto,objeto,updated
negociar,to negotiate,negociar,
hill,,hill,
formar,(transitive to form to create,formar,
fiel,faithful true,fiel,
diosa,goddess,diosa,
ala,wing (of a bird or insect,ala,
abril,April,abril,
disfruta,inflection of disfrutar,disfrutar,updated
atender,(transitive to pay attention to (something to attend to (something,atender,
tomaremos,first-person plural future indicative of tomar,tomar,updated
samantha,,samantha,
rosie,,rosie,
oreja,(anatomy outer ear auricle ear (used for references to the external or tangible of the ear,oreja,
necesitaremos,first-person plural future indicative of necesitar,necesitar,updated
motores,masculine plural of motor,motor,updated
intenciones,plural of intención,intención,updated
hannah,,hannah,
cumplido,polite,cumplido,
brindis,toast (eg to one’s health,brindis,
villa,small town,villa,
trono,throne,trono,
traen,third-person plural present indicative of traer,traer,updated
thunderbird,,thunderbird,
sentados,masculine plural of sentado,sentado,updated
samurai,misspelling of samurái,samurái,updated
raras,feminine plural of raro,raro,updated
medias,feminine plural of medio,medio,updated
lavar,(transitive to wash,lavar,
jazz,jazz,jazz,
extraordinario,extraordinary,extraordinario,
causado,past participle of causar,causar,updated
angie,,angie,
serpientes,plural of serpiente,serpiente,updated
revisa,inflection of revisar,revisar,updated
quedate,second-person singular voseo imperative of quedar combined with te,quedar,updated
nervios,plural of nervio,nervio,updated
estable,stable,estable,
cerdos,masculine plural of cerdo,cerdo,updated
riesgos,plural of riesgo,riesgo,updated
pasaste,second-person singular preterite indicative of pasar,pasar,updated
michelle,,michelle,
madres,plural of madre,madre,updated
instinto,instinct,instinto,
episodio,episode (installment of a drama told in parts,episodio,
empezaron,third-person plural preterite indicative of empezar,empezar,updated
aniversario,(rare annual yearly,aniversario,
angela,,angela,
anderson,,anderson,
viera,first/third-person singular imperfect subjunctive of ver,ver,updated
viajes,plural of viaje,viaje,updated
rango,rank,rango,
hayamos,inflection of haber,haber,updated
dolores,plural of dolor,dolor,updated
demanda,demand,demanda,
damien,,damien,
asegurar,(transitive to secure (to make fast to close or confine effectually,asegurar,
pesadillas,plural of pesadilla,pesadilla,updated
niega,inflection of negar,negar,updated
